тип;название;Модель;Топливо;Давление, атм;Паропроизводительность, кг/ч;температура пара;КПД;мощность, кВт;Производство пара, кг/ч;Расход газа;Расход дизеля;Расход мазута;Расход твердого топлиё
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-400;мазут;0,7-25;150-12000;115-225;92;;400;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-500;мазут;0,7-25;150-12000;115-225;92;;500;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-600;мазут;0,7-25;150-12000;115-225;92;;600;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-700;мазут;0,7-25;150-12000;115-225;92;;700;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-800;мазут;0,7-25;150-12000;115-225;92;;800;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-900;мазут;0,7-25;150-12000;115-225;92;;900;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-1000;мазут;0,7-25;150-12000;115-225;92;;1000;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-1200;мазут;0,7-25;150-12000;115-225;92;;1200;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-1600;мазут;0,7-25;150-12000;115-225;92;;1600;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-2000;мазут;0,7-25;150-12000;115-225;92;;2000;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-2500;мазут;0,7-25;150-12000;115-225;92;;2500;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-3000;мазут;0,7-25;150-12000;115-225;92;;3000;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-3500;мазут;0,7-25;150-12000;115-225;92;;3500;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-4000;мазут;0,7-25;150-12000;115-225;92;;4000;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-5000;мазут;0,7-25;150-12000;115-225;92;;5000;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-6000;мазут;0,7-25;150-12000;115-225;92;;6000;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-7000;мазут;0,7-25;150-12000;115-225;92;;7000;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-8000;мазут;0,7-25;150-12000;115-225;92;;8000;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-9000;мазут;0,7-25;150-12000;115-225;92;;9000;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-10000;мазут;0,7-25;150-12000;115-225;92;;10000;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-11000;мазут;0,7-25;150-12000;115-225;92;;11000;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-12000;мазут;0,7-25;150-12000;115-225;92;;12000;;;;;;;;
Генерация пара;Блочно-модульные котельные установки;ПГ-У-УИ-500;мазут;0,7-25;500-3000;115-225;92;;500;;;;;;;;
Генерация пара;Блочно-модульные котельные установки;ПГ-У-УИ-600;мазут;0,7-25;500-3000;115-225;92;;600;;;;;;;;
Генерация пара;Блочно-модульные котельные установки;ПГ-У-УИ-700;мазут;0,7-25;500-3000;115-225;92;;700;;;;;;;;
Генерация пара;Блочно-модульные котельные установки;ПГ-У-УИ-800;мазут;0,7-25;500-3000;115-225;92;;800;;;;;;;;
Генерация пара;Блочно-модульные котельные установки;ПГ-У-УИ-900;мазут;0,7-25;500-3000;115-225;92;;900;;;;;;;;
Генерация пара;Блочно-модульные котельные установки;ПГ-У-УИ-1000;мазут;0,7-25;500-3000;115-225;92;;1000;;;;;;;;
Генерация пара;Блочно-модульные котельные установки;ПГ-У-УИ-1200;мазут;0,7-25;500-3000;115-225;92;;1200;;;;;;;;
Генерация пара;Блочно-модульные котельные установки;ПГ-У-УИ-1600;мазут;0,7-25;500-3000;115-225;92;;1600;;;;;;;;
Генерация пара;Блочно-модульные котельные установки;ПГ-У-УИ-2000;мазут;0,7-25;500-3000;115-225;92;;2000;;;;;;;;
Генерация пара;Блочно-модульные котельные установки;ПГ-У-УИ-2500;мазут;0,7-25;500-3000;115-225;92;;2500;;;;;;;;
Генерация пара;Блочно-модульные котельные установки;ПГ-У-УИ-3000;мазут;0,7-25;500-3000;115-225;92;;3000;;;;;;;;
Генерация пара;парогенератор жаротрубный вертикальный;КПО-ПГ-ЖВ-100;твердое топливо;0,7-25;100-3000;115-225;92;;100;;;;;;;;
Генерация пара;парогенератор жаротрубный вертикальный;КПО-ПГ-ЖВ-150;твердое топливо;0,7-25;100-3000;115-225;92;;150;;;;;;;;
Генерация пара;парогенератор жаротрубный вертикальный;КПО-ПГ-ЖВ-200;твердое топливо;0,7-25;100-3000;115-225;92;;200;;;;;;;;
Генерация пара;парогенератор жаротрубный вертикальный;КПО-ПГ-ЖВ-250;твердое топливо;0,7-25;100-3000;115-225;92;;250;;;;;;;;
Генерация пара;парогенератор жаротрубный вертикальный;КПО-ПГ-ЖВ-300;твердое топливо;0,7-25;100-3000;115-225;92;;300;;;;;;;;
Генерация пара;парогенератор жаротрубный вертикальный;КПО-ПГ-ЖВ-400;твердое топливо;0,7-25;100-3000;115-225;92;;400;;;;;;;;
Генерация пара;парогенератор жаротрубный вертикальный;КПО-ПГ-ЖВ-500;твердое топливо;0,7-25;100-3000;115-225;92;;500;;;;;;;;
Генерация пара;парогенератор жаротрубный вертикальный;КПО-ПГ-ЖВ-600;твердое топливо;0,7-25;100-3000;115-225;92;;600;;;;;;;;
Генерация пара;парогенератор жаротрубный вертикальный;КПО-ПГ-ЖВ-700;твердое топливо;0,7-25;100-3000;115-225;92;;700;;;;;;;;
Генерация пара;парогенератор жаротрубный вертикальный;КПО-ПГ-ЖВ-800;твердое топливо;0,7-25;100-3000;115-225;92;;800;;;;;;;;
Генерация пара;парогенератор жаротрубный вертикальный;КПО-ПГ-ЖВ-900;твердое топливо;0,7-25;100-3000;115-225;92;;900;;;;;;;;
Генерация пара;парогенератор жаротрубный вертикальный;КПО-ПГ-ЖВ-1000;твердое топливо;0,7-25;100-3000;115-225;92;;1000;;;;;;;;
Генерация пара;парогенератор жаротрубный вертикальный;КПО-ПГ-ЖВ-1200;твердое топливо;0,7-25;100-3000;115-225;92;;1200;;;;;;;;
Генерация пара;парогенератор жаротрубный вертикальный;КПО-ПГ-ЖВ-1600;твердое топливо;0,7-25;100-3000;115-225;92;;1600;;;;;;;;
Генерация пара;парогенератор жаротрубный вертикальный;КПО-ПГ-ЖВ-2000;твердое топливо;0,7-25;100-3000;115-225;92;;2000;;;;;;;;
Генерация пара;парогенератор жаротрубный вертикальный;КПО-ПГ-ЖВ-2500;твердое топливо;0,7-25;100-3000;115-225;92;;2500;;;;;;;;
Генерация пара;парогенератор жаротрубный вертикальный;КПО-ПГ-ЖВ-3000;твердое топливо;0,7-25;100-3000;115-225;92;;3000;;;;;;;;
Генерация пара;парогенератор водотрубный;КПО-ПГ-В-1000;твердое топливо;10-170;1000-10000;185-350;92;;1000;;;;;;;;
Генерация пара;парогенератор водотрубный;КПО-ПГ-В-1200;твердое топливо;10-170;1000-10000;185-350;92;;1200;;;;;;;;
Генерация пара;парогенератор водотрубный;КПО-ПГ-В-1600;твердое топливо;10-170;1000-10000;185-350;92;;1600;;;;;;;;
Генерация пара;парогенератор водотрубный;КПО-ПГ-В-2000;твердое топливо;10-170;1000-10000;185-350;92;;2000;;;;;;;;
Генерация пара;парогенератор водотрубный;КПО-ПГ-В-2500;твердое топливо;10-170;1000-10000;185-350;92;;2500;;;;;;;;
Генерация пара;парогенератор водотрубный;КПО-ПГ-В-3000;твердое топливо;10-170;1000-10000;185-350;92;;3000;;;;;;;;
Генерация пара;парогенератор водотрубный;КПО-ПГ-В-3500;твердое топливо;10-170;1000-10000;185-350;92;;3500;;;;;;;;
Генерация пара;парогенератор водотрубный;КПО-ПГ-В-4000;твердое топливо;10-170;1000-10000;185-350;92;;4000;;;;;;;;
Генерация пара;парогенератор водотрубный;КПО-ПГ-В-5000;твердое топливо;10-170;1000-10000;185-350;92;;5000;;;;;;;;
Генерация пара;парогенератор водотрубный;КПО-ПГ-В-6000;твердое топливо;10-170;1000-10000;185-350;92;;6000;;;;;;;;
Генерация пара;парогенератор водотрубный;КПО-ПГ-В-7000;твердое топливо;10-170;1000-10000;185-350;92;;7000;;;;;;;;
Генерация пара;парогенератор водотрубный;КПО-ПГ-В-8000;твердое топливо;10-170;1000-10000;185-350;92;;8000;;;;;;;;
Генерация пара;парогенератор водотрубный;КПО-ПГ-В-9000;твердое топливо;10-170;1000-10000;185-350;92;;9000;;;;;;;;
Генерация пара;парогенератор водотрубный;КПО-ПГ-В-10000;твердое топливо;10-170;1000-10000;185-350;92;;10000;;;;;;;;
Генерация пара;Парогенератор мобильный;КПО-ПГ-М-30;твердое топливо;0,7-25;30-2000;115-225;92;;30;;;;;;;;
Генерация пара;Парогенератор мобильный;КПО-ПГ-М-50;твердое топливо;0,7-25;30-2000;115-225;92;;50;;;;;;;;
Генерация пара;Парогенератор мобильный;КПО-ПГ-М-70;твердое топливо;0,7-25;30-2000;115-225;92;;70;;;;;;;;
Генерация пара;Парогенератор мобильный;КПО-ПГ-М-100;твердое топливо;0,7-25;30-2000;115-225;92;;100;;;;;;;;
Генерация пара;Парогенератор мобильный;КПО-ПГ-М-150;твердое топливо;0,7-25;30-2000;115-225;92;;150;;;;;;;;
Генерация пара;Парогенератор мобильный;КПО-ПГ-М-250;твердое топливо;0,7-25;30-2000;115-225;92;;250;;;;;;;;
Генерация пара;Парогенератор мобильный;КПО-ПГ-М-300;твердое топливо;0,7-25;30-2000;115-225;92;;300;;;;;;;;
Генерация пара;Парогенератор мобильный;КПО-ПГ-М-500;твердое топливо;0,7-25;30-2000;115-225;92;;500;;;;;;;;
Генерация пара;Парогенератор мобильный;КПО-ПГ-М-1000;твердое топливо;0,7-25;30-2000;115-225;92;;1000;;;;;;;;
Генерация пара;Парогенератор мобильный;КПО-ПГ-М-1500;твердое топливо;0,7-25;30-2000;115-225;92;;1500;;;;;;;;
Генерация пара;Парогенератор мобильный;КПО-ПГ-М-2000;твердое топливо;0,7-25;30-2000;115-225;92;;2000;;;;;;;;
Генерация пара;Паровой котлёл двухходовой;КПО-ПК-ДХ-150;твердое топливо;0,7-25;150-12000;115-225;92;;150;;;;;;;;
Генерация пара;Паровой котлёл двухходовой;КПО-ПК-ДХ-200;твердое топливо;0,7-25;150-12000;115-225;92;;200;;;;;;;;
Генерация пара;Паровой котлёл двухходовой;КПО-ПК-ДХ-250;твердое топливо;0,7-25;150-12000;115-225;92;;250;;;;;;;;
Генерация пара;Паровой котлёл двухходовой;КПО-ПК-ДХ-300;твердое топливо;0,7-25;150-12000;115-225;92;;300;;;;;;;;
Генерация пара;Паровой котлёл двухходовой;КПО-ПК-ДХ-400;твердое топливо;0,7-25;150-12000;115-225;92;;400;;;;;;;;
Генерация пара;Паровой котлёл двухходовой;КПО-ПК-ДХ-500;твердое топливо;0,7-25;150-12000;115-225;92;;500;;;;;;;;
Генерация пара;Паровой котлёл двухходовой;КПО-ПК-ДХ-600;твердое топливо;0,7-25;150-12000;115-225;92;;600;;;;;;;;
Генерация пара;Паровой котлёл двухходовой;КПО-ПК-ДХ-700;твердое топливо;0,7-25;150-12000;115-225;92;;700;;;;;;;;
Генерация пара;Паровой котлёл двухходовой;КПО-ПК-ДХ-800;твердое топливо;0,7-25;150-12000;115-225;92;;800;;;;;;;;
Генерация пара;Паровой котлёл двухходовой;КПО-ПК-ДХ-900;твердое топливо;0,7-25;150-12000;115-225;92;;900;;;;;;;;
Генерация пара;Паровой котлёл двухходовой;КПО-ПК-ДХ-1000;твердое топливо;0,7-25;150-12000;115-225;92;;1000;;;;;;;;
Генерация пара;Паровой котлёл двухходовой;КПО-ПК-ДХ-1200;твердое топливо;0,7-25;150-12000;115-225;92;;1200;;;;;;;;
Генерация пара;Паровой котлёл двухходовой;КПО-ПК-ДХ-1600;твердое топливо;0,7-25;150-12000;115-225;92;;1600;;;;;;;;
Генерация пара;Паровой котлёл двухходовой;КПО-ПК-ДХ-2000;твердое топливо;0,7-25;150-12000;115-225;92;;2000;;;;;;;;
Генерация пара;Паровой котлёл двухходовой;КПО-ПК-ДХ-2500;твердое топливо;0,7-25;150-12000;115-225;92;;2500;;;;;;;;
Генерация пара;Паровой котлёл двухходовой;КПО-ПК-ДХ-3000;твердое топливо;0,7-25;150-12000;115-225;92;;3000;;;;;;;;
Генерация пара;Паровой котлёл двухходовой;КПО-ПК-ДХ-3500;твердое топливо;0,7-25;150-12000;115-225;92;;3500;;;;;;;;
Генерация пара;Паровой котлёл двухходовой;КПО-ПК-ДХ-4000;твердое топливо;0,7-25;150-12000;115-225;92;;4000;;;;;;;;
Генерация пара;Паровой котлёл двухходовой;КПО-ПК-ДХ-5000;твердое топливо;0,7-25;150-12000;115-225;92;;5000;;;;;;;;
Генерация пара;Паровой котлёл двухходовой;КПО-ПК-ДХ-6000;твердое топливо;0,7-25;150-12000;115-225;92;;6000;;;;;;;;
Генерация пара;Паровой котлёл двухходовой;КПО-ПК-ДХ-7000;твердое топливо;0,7-25;150-12000;115-225;92;;7000;;;;;;;;
Генерация пара;Паровой котлёл двухходовой;КПО-ПК-ДХ-8000;твердое топливо;0,7-25;150-12000;115-225;92;;8000;;;;;;;;
Генерация пара;Паровой котлёл двухходовой;КПО-ПК-ДХ-9000;твердое топливо;0,7-25;150-12000;115-225;92;;9000;;;;;;;;
Генерация пара;Паровой котлёл двухходовой;КПО-ПК-ДХ-10000;твердое топливо;0,7-25;150-12000;115-225;92;;10000;;;;;;;;
Генерация пара;Паровой котлёл двухходовой;КПО-ПК-ДХ-11000;твердое топливо;0,7-25;150-12000;115-225;92;;11000;;;;;;;;
Генерация пара;Паровой котлёл двухходовой;КПО-ПК-ДХ-12000;твердое топливо;0,7-25;150-12000;115-225;92;;12000;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-150;твердое топливо;0,7-25;150-12000;115-225;92;;150;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-200;твердое топливо;0,7-25;150-12000;115-225;92;;200;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-250;твердое топливо;0,7-25;150-12000;115-225;92;;250;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-300;твердое топливо;0,7-25;150-12000;115-225;92;;300;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-400;твердое топливо;0,7-25;150-12000;115-225;92;;400;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-500;твердое топливо;0,7-25;150-12000;115-225;92;;500;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-600;твердое топливо;0,7-25;150-12000;115-225;92;;600;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-700;твердое топливо;0,7-25;150-12000;115-225;92;;700;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-800;твердое топливо;0,7-25;150-12000;115-225;92;;800;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-900;твердое топливо;0,7-25;150-12000;115-225;92;;900;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-1000;твердое топливо;0,7-25;150-12000;115-225;92;;1000;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-1200;твердое топливо;0,7-25;150-12000;115-225;92;;1200;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-1600;твердое топливо;0,7-25;150-12000;115-225;92;;1600;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-2000;твердое топливо;0,7-25;150-12000;115-225;92;;2000;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-2500;твердое топливо;0,7-25;150-12000;115-225;92;;2500;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-3000;твердое топливо;0,7-25;150-12000;115-225;92;;3000;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-3500;твердое топливо;0,7-25;150-12000;115-225;92;;3500;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-4000;твердое топливо;0,7-25;150-12000;115-225;92;;4000;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-5000;твердое топливо;0,7-25;150-12000;115-225;92;;5000;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-6000;твердое топливо;0,7-25;150-12000;115-225;92;;6000;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-7000;твердое топливо;0,7-25;150-12000;115-225;92;;7000;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-8000;твердое топливо;0,7-25;150-12000;115-225;92;;8000;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-9000;твердое топливо;0,7-25;150-12000;115-225;92;;9000;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-10000;твердое топливо;0,7-25;150-12000;115-225;92;;10000;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-11000;твердое топливо;0,7-25;150-12000;115-225;92;;11000;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-12000;твердое топливо;0,7-25;150-12000;115-225;92;;12000;;;;;;;;
Генерация пара;Блочно-модульные котельные установки;ПГ-У-УИ-500;твердое топливо;0,7-25;500-3000;115-225;92;;500;;;;;;;;
Генерация пара;Блочно-модульные котельные установки;ПГ-У-УИ-600;твердое топливо;0,7-25;500-3000;115-225;92;;600;;;;;;;;
Генерация пара;Блочно-модульные котельные установки;ПГ-У-УИ-700;твердое топливо;0,7-25;500-3000;115-225;92;;700;;;;;;;;
Генерация пара;Блочно-модульные котельные установки;ПГ-У-УИ-800;твердое топливо;0,7-25;500-3000;115-225;92;;800;;;;;;;;
Генерация пара;Блочно-модульные котельные установки;ПГ-У-УИ-900;твердое топливо;0,7-25;500-3000;115-225;92;;900;;;;;;;;
Генерация пара;Блочно-модульные котельные установки;ПГ-У-УИ-1000;твердое топливо;0,7-25;500-3000;115-225;92;;1000;;;;;;;;
Генерация пара;Блочно-модульные котельные установки;ПГ-У-УИ-1200;твердое топливо;0,7-25;500-3000;115-225;92;;1200;;;;;;;;
Генерация пара;Блочно-модульные котельные установки;ПГ-У-УИ-1600;твердое топливо;0,7-25;500-3000;115-225;92;;1600;;;;;;;;
Генерация пара;Блочно-модульные котельные установки;ПГ-У-УИ-2000;твердое топливо;0,7-25;500-3000;115-225;92;;2000;;;;;;;;
Генерация пара;Блочно-модульные котельные установки;ПГ-У-УИ-2500;твердое топливо;0,7-25;500-3000;115-225;92;;2500;;;;;;;;
Генерация пара;Блочно-модульные котельные установки;ПГ-У-УИ-3000;твердое топливо;0,7-25;500-3000;115-225;92;;3000;;;;;;;;
